tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
262,6/1/2013 1:01,6/1/2013 1:05,2009,Catherine St & Monroe St,40.71117444,-73.99682619,521,8 Ave & W 31 St N,40.75096735,-73.99444208,16898,Subscriber,1984,1
520,6/1/2013 1:01,6/1/2013 1:10,384,Fulton St & Washington Ave,40.683048,-73.964915,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,17533,Subscriber,1974,2
5301,6/1/2013 1:01,6/1/2013 2:29,377,6 Ave & Canal St,40.72243797,-74.00566443,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,18293,Customer,NULL,0
1318,6/1/2013 1:01,6/1/2013 1:23,427,Bus Slip & State St,40.701907,-74.013942,257,Lispenard St & Broadway,40.71939226,-74.00247214,17561,Customer,NULL,0
206,6/1/2013 1:01,6/1/2013 1:05,508,W 46 St & 11 Ave,40.76341379,-73.99667444,508,W 46 St & 11 Ave,40.76341379,-73.99667444,16371,Subscriber,1969,1
105,6/1/2013 1:01,6/1/2013 1:03,528,2 Ave & E 31 St,40.74290902,-73.97706058,528,2 Ave & E 31 St,40.74290902,-73.97706058,16822,Subscriber,1983,1
1287,6/1/2013 1:02,6/1/2013 1:23,427,Bus Slip & State St,40.701907,-74.013942,257,Lispenard St & Broadway,40.71939226,-74.00247214,17503,Customer,NULL,0
275,6/1/2013 1:01,6/1/2013 1:06,476,E 31 St & 3 Ave,40.74394314,-73.97966069,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18844,Subscriber,1987,1
879,6/1/2013 1:03,6/1/2013 1:18,528,2 Ave & E 31 St,40.74290902,-73.97706058,116,W 17 St & 8 Ave,40.74177603,-74.00149746,20306,Subscriber,1980,2
1273,6/1/2013 1:03,6/1/2013 1:24,480,W 53 St & 10 Ave,40.76669671,-73.99061728,173,Broadway & W 49 St,40.76068327,-73.98452729,16339,Subscriber,1981,1
432,6/1/2013 1:03,6/1/2013 1:11,239,Willoughby St & Fleet St,40.69196566,-73.9813018,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,19473,Subscriber,1987,2
530,6/1/2013 1:04,6/1/2013 1:12,278,Concord St & Bridge St,40.69766564,-73.98476437,278,Concord St & Bridge St,40.69766564,-73.98476437,18922,Subscriber,1985,1
414,6/1/2013 1:03,6/1/2013 1:10,239,Willoughby St & Fleet St,40.69196566,-73.9813018,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,17326,Subscriber,1988,1
1228,6/1/2013 1:04,6/1/2013 1:25,479,9 Ave & W 45 St,40.76019252,-73.9912551,469,Broadway & W 53 St,40.76344058,-73.98268129,16481,Subscriber,1976,1
1218,6/1/2013 1:04,6/1/2013 1:24,168,W 18 St & 6 Ave,40.73971301,-73.99456405,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19411,Subscriber,1981,2
381,6/1/2013 1:05,6/1/2013 1:12,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,328,Watts St & Greenwich St,40.72405549,-74.00965965,17602,Subscriber,1985,1
243,6/1/2013 1:06,6/1/2013 1:10,476,E 31 St & 3 Ave,40.74394314,-73.97966069,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18844,Subscriber,1987,1
1095,6/1/2013 1:07,6/1/2013 1:26,393,E 5 St & Avenue C,40.72299208,-73.97995466,301,E 2 St & Avenue B,40.72217444,-73.98368779,16666,Subscriber,1981,1
913,6/1/2013 1:08,6/1/2013 1:23,444,Broadway & W 24 St,40.7423543,-73.98915076,225,W 14 St & The High Line,40.74195138,-74.00803013,17898,Customer,NULL,0
698,6/1/2013 1:09,6/1/2013 1:21,518,E 39 St & 2 Ave,40.74780373,-73.9734419,402,Broadway & E 22 St,40.7403432,-73.98955109,19079,Subscriber,1963,1
1513,6/1/2013 1:11,6/1/2013 1:36,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,2004,6 Ave & Broome St,40.724399,-74.004704,15889,Customer,NULL,0
1447,6/1/2013 1:11,6/1/2013 1:35,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,329,Greenwich St & North Moore St,40.72015227,-74.01036501,17840,Customer,NULL,0
759,6/1/2013 1:11,6/1/2013 1:24,293,Lafayette St & E 8 St,40.73020661,-73.99102628,311,Norfolk St & Broome St,40.7172274,-73.98802084,15248,Subscriber,1987,1
613,6/1/2013 1:12,6/1/2013 1:22,285,Broadway & E 14 St,40.73454567,-73.99074142,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17577,Customer,NULL,0
420,6/1/2013 1:12,6/1/2013 1:19,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,17478,Subscriber,1986,1
815,6/1/2013 1:12,6/1/2013 1:26,444,Broadway & W 24 St,40.7423543,-73.98915076,454,E 51 St & 1 Ave,40.75455731,-73.96592976,16289,Subscriber,1983,1
1566,6/1/2013 1:13,6/1/2013 1:39,447,8 Ave & W 52 St,40.76370739,-73.9851615,432,E 7 St & Avenue A,40.72621788,-73.98379855,16451,Customer,NULL,0
1357,6/1/2013 1:13,6/1/2013 1:36,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,505,6 Ave & W 33 St,40.74901271,-73.98848395,18297,Customer,NULL,0
293,6/1/2013 1:13,6/1/2013 1:18,516,E 47 St & 1 Ave,40.75206862,-73.96784384,403,E 2 St & 2 Ave,40.72502876,-73.99069656,19845,Subscriber,1986,1
613,6/1/2013 1:15,6/1/2013 1:25,445,E 10 St & Avenue A,40.72740794,-73.98142006,402,Broadway & E 22 St,40.7403432,-73.98955109,15392,Subscriber,1968,1
608,6/1/2013 1:15,6/1/2013 1:25,445,E 10 St & Avenue A,40.72740794,-73.98142006,357,E 11 St & Broadway,40.73261787,-73.99158043,14800,Subscriber,1970,2
995,6/1/2013 1:15,6/1/2013 1:32,442,W 27 St & 7 Ave,40.746647,-73.993915,495,W 47 St & 10 Ave,40.76269882,-73.99301222,15259,Subscriber,1985,2
2142,6/1/2013 1:16,6/1/2013 1:52,303,Mercer St & Spring St,40.72362738,-73.99949601,442,W 27 St & 7 Ave,40.746647,-73.993915,20160,Subscriber,1978,1
855,6/1/2013 1:17,6/1/2013 1:31,478,11 Ave & W 41 St,40.76030096,-73.99884222,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18655,Subscriber,1972,1
1903,6/1/2013 1:17,6/1/2013 1:49,426,West St & Chambers St,40.71754834,-74.01322069,310,State St & Smith St,40.68926942,-73.98912867,16269,Customer,NULL,0
1982,6/1/2013 1:17,6/1/2013 1:50,426,West St & Chambers St,40.71754834,-74.01322069,310,State St & Smith St,40.68926942,-73.98912867,16988,Customer,NULL,0
536,6/1/2013 1:16,6/1/2013 1:25,355,Bayard St & Baxter St,40.71602118,-73.99974372,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,18716,Subscriber,1982,1
1251,6/1/2013 1:18,6/1/2013 1:39,326,E 11 St & 1 Ave,40.72953837,-73.98426726,469,Broadway & W 53 St,40.76344058,-73.98268129,18662,Subscriber,1990,1
492,6/1/2013 1:21,6/1/2013 1:30,82,St James Pl & Pearl St,40.71117416,-74.00016545,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,17637,Subscriber,1984,1
286,6/1/2013 1:17,6/1/2013 1:22,348,W Broadway & Spring St,40.72490985,-74.00154702,326,E 11 St & 1 Ave,40.72953837,-73.98426726,19044,Subscriber,1975,1
1594,6/1/2013 1:22,6/1/2013 1:49,2022,E 60 St & York Ave,40.759107,-73.959223,480,W 53 St & 10 Ave,40.76669671,-73.99061728,16860,Subscriber,1986,1
1527,6/1/2013 1:25,6/1/2013 1:51,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,271,Ashland Pl & Hanson Pl,40.68522672,-73.97800148,18984,Subscriber,1968,1
734,6/1/2013 1:25,6/1/2013 1:38,350,Clinton St & Grand St,40.71559509,-73.9870295,116,W 17 St & 8 Ave,40.74177603,-74.00149746,20137,Subscriber,1978,1
1460,6/1/2013 1:26,6/1/2013 1:50,482,W 15 St & 7 Ave,40.73935542,-73.99931783,468,Broadway & W 56 St,40.7652654,-73.98192338,17390,Subscriber,1952,1
1274,6/1/2013 1:27,6/1/2013 1:48,376,John St & William St,40.70862144,-74.00722156,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,20341,Customer,NULL,0
583,6/1/2013 1:27,6/1/2013 1:37,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,72,W 52 St & 11 Ave,40.76727216,-73.99392888,18693,Subscriber,1990,1
762,6/1/2013 1:27,6/1/2013 1:40,257,Lispenard St & Broadway,40.71939226,-74.00247214,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,20068,Customer,NULL,0
195,6/1/2013 1:27,6/1/2013 1:30,150,E 2 St & Avenue C,40.7208736,-73.98085795,410,Suffolk St & Stanton St,40.72066442,-73.98517977,20156,Subscriber,1983,1
263,6/1/2013 1:27,6/1/2013 1:32,308,St James Pl & Oliver St,40.71307916,-73.99851193,268,Howard St & Centre St,40.71910537,-73.99973337,17717,Subscriber,1978,1
2436,6/1/2013 1:28,6/1/2013 2:08,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,14776,Subscriber,1982,1
221,6/1/2013 1:27,6/1/2013 1:31,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,17424,Subscriber,1987,2
643,6/1/2013 1:25,6/1/2013 1:35,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,229,Great Jones St,40.72743423,-73.99379025,19402,Subscriber,1990,1
1106,6/1/2013 1:29,6/1/2013 1:48,376,John St & William St,40.70862144,-74.00722156,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,19944,Customer,NULL,0
1872,6/1/2013 1:29,6/1/2013 2:01,225,W 14 St & The High Line,40.74195138,-74.00803013,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17036,Customer,NULL,0
1869,6/1/2013 1:30,6/1/2013 2:01,450,W 49 St & 8 Ave,40.76227205,-73.98788205,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,16607,Customer,NULL,0
629,6/1/2013 1:30,6/1/2013 1:40,257,Lispenard St & Broadway,40.71939226,-74.00247214,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,17700,Customer,NULL,0
476,6/1/2013 1:30,6/1/2013 1:38,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,251,Mott St & Prince St,40.72317958,-73.99480012,17209,Subscriber,1991,1
668,6/1/2013 1:28,6/1/2013 1:40,2008,Little West St & 1 Pl,40.70569254,-74.01677685,357,E 11 St & Broadway,40.73261787,-73.99158043,16570,Subscriber,1970,1
643,6/1/2013 1:31,6/1/2013 1:41,469,Broadway & W 53 St,40.76344058,-73.98268129,359,E 47 St & Park Ave,40.75510267,-73.97498696,16481,Subscriber,1976,1
630,6/1/2013 1:31,6/1/2013 1:41,523,W 38 St & 8 Ave,40.75466591,-73.99138152,359,E 47 St & Park Ave,40.75510267,-73.97498696,19411,Subscriber,1981,2
153,6/1/2013 1:32,6/1/2013 1:35,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,NULL,NULL,NULL,NULL,20106,Subscriber,1987,1
766,6/1/2013 1:33,6/1/2013 1:46,439,E 4 St & 2 Ave,40.7262807,-73.98978041,128,MacDougal St & Prince St,40.72710258,-74.00297088,15601,Subscriber,1983,1
551,6/1/2013 1:34,6/1/2013 1:44,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17517,Subscriber,1965,1
539,6/1/2013 1:35,6/1/2013 1:44,476,E 31 St & 3 Ave,40.74394314,-73.97966069,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,14658,Subscriber,1987,1
6842,6/1/2013 1:35,6/1/2013 3:29,349,Rivington St & Ridge St,40.71850211,-73.98329859,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,19626,Subscriber,1984,2
1853,6/1/2013 1:35,6/1/2013 2:06,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,72,W 52 St & 11 Ave,40.76727216,-73.99392888,18740,Customer,NULL,0
1345,6/1/2013 1:36,6/1/2013 1:58,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,476,E 31 St & 3 Ave,40.74394314,-73.97966069,19364,Customer,NULL,0
278,6/1/2013 1:37,6/1/2013 1:42,312,Allen St & Stanton St,40.722055,-73.989111,150,E 2 St & Avenue C,40.7208736,-73.98085795,17969,Subscriber,1983,1
831,6/1/2013 1:37,6/1/2013 1:51,428,E 3 St & 1 Ave,40.72467721,-73.98783413,445,E 10 St & Avenue A,40.72740794,-73.98142006,16799,Subscriber,1972,1
1219,6/1/2013 1:18,6/1/2013 1:39,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,305,E 58 St & 3 Ave,40.76095756,-73.96724467,17384,Subscriber,1985,1
1592,6/1/2013 1:39,6/1/2013 2:06,329,Greenwich St & North Moore St,40.72015227,-74.01036501,304,Broadway & Battery Pl,40.70463334,-74.01361706,20038,Customer,NULL,0
736,6/1/2013 1:39,6/1/2013 1:52,476,E 31 St & 3 Ave,40.74394314,-73.97966069,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16372,Subscriber,1967,1
1872,6/1/2013 1:39,6/1/2013 2:11,79,Franklin St & W Broadway,40.71911552,-74.00666661,349,Rivington St & Ridge St,40.71850211,-73.98329859,15438,Subscriber,1990,1
468,6/1/2013 1:41,6/1/2013 1:49,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16991,Subscriber,1971,1
829,6/1/2013 1:41,6/1/2013 1:55,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,310,State St & Smith St,40.68926942,-73.98912867,19828,Subscriber,1985,1
1591,6/1/2013 1:42,6/1/2013 2:09,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,334,W 20 St & 7 Ave,40.74238787,-73.99726235,19880,Customer,NULL,0
941,6/1/2013 1:43,6/1/2013 1:58,412,Forsyth St & Canal St,40.7158155,-73.99422366,473,Rivington St & Chrystie St,40.72110063,-73.9919254,18819,Subscriber,1984,1
266,6/1/2013 1:44,6/1/2013 1:48,382,University Pl & E 14 St,40.73492695,-73.99200509,509,9 Ave & W 22 St,40.7454973,-74.00197139,20336,Subscriber,1984,1
1265,6/1/2013 1:44,6/1/2013 2:05,329,Greenwich St & North Moore St,40.72015227,-74.01036501,304,Broadway & Battery Pl,40.70463334,-74.01361706,17840,Customer,NULL,0
1276,6/1/2013 1:44,6/1/2013 2:06,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17588,Customer,NULL,0
1008,6/1/2013 1:46,6/1/2013 2:02,167,E 39 St & 3 Ave,40.7489006,-73.97604882,447,8 Ave & W 52 St,40.76370739,-73.9851615,18183,Subscriber,1987,1
992,6/1/2013 1:46,6/1/2013 2:03,167,E 39 St & 3 Ave,40.7489006,-73.97604882,2004,6 Ave & Broome St,40.724399,-74.004704,18850,Subscriber,1988,2
1020,6/1/2013 1:46,6/1/2013 2:03,410,Suffolk St & Stanton St,40.72066442,-73.98517977,285,Broadway & E 14 St,40.73454567,-73.99074142,17495,Subscriber,1952,1
1382,6/1/2013 1:47,6/1/2013 2:10,402,Broadway & E 22 St,40.7403432,-73.98955109,334,W 20 St & 7 Ave,40.74238787,-73.99726235,16142,Customer,NULL,0
819,6/1/2013 1:48,6/1/2013 2:02,402,Broadway & E 22 St,40.7403432,-73.98955109,401,Allen St & Rivington St,40.72019576,-73.98997825,16059,Subscriber,1965,1
56671,6/1/2013 1:50,6/1/2013 17:34,406,Hicks St & Montague St,40.69512845,-73.99595065,2003,1 Ave & E 18 St,40.73381219,-73.98054421,19398,Subscriber,1986,1
1377,6/1/2013 1:51,6/1/2013 2:14,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,247,Perry St & Bleecker St,40.73535398,-74.00483091,18683,Customer,NULL,0
951,6/1/2013 1:52,6/1/2013 2:08,386,Centre St & Worth St,40.71494807,-74.00234482,306,Cliff St & Fulton St,40.70823502,-74.00530063,15713,Subscriber,1985,1
1353,6/1/2013 1:52,6/1/2013 2:15,402,Broadway & E 22 St,40.7403432,-73.98955109,445,E 10 St & Avenue A,40.72740794,-73.98142006,19079,Subscriber,1983,2
1361,6/1/2013 1:52,6/1/2013 2:15,2008,Little West St & 1 Pl,40.70569254,-74.01677685,445,E 10 St & Avenue A,40.72740794,-73.98142006,17515,Subscriber,1981,1
629,6/1/2013 1:52,6/1/2013 2:02,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,17715,Subscriber,1986,1
644,6/1/2013 1:55,6/1/2013 2:06,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,280,E 10 St & 5 Ave,40.73331967,-73.99510132,20341,Subscriber,1953,1
277,6/1/2013 1:56,6/1/2013 2:00,462,W 22 St & 10 Ave,40.74691959,-74.00451887,434,9 Ave & W 18 St,40.74317449,-74.00366443,18786,Subscriber,1984,1
341,6/1/2013 1:56,6/1/2013 2:02,444,Broadway & W 24 St,40.7423543,-73.98915076,271,Ashland Pl & Hanson Pl,40.68522672,-73.97800148,15118,Customer,NULL,0
624,6/1/2013 1:56,6/1/2013 2:07,401,Allen St & Rivington St,40.72019576,-73.98997825,502,Henry St & Grand St,40.714215,-73.981346,15266,Subscriber,1977,1
1093,6/1/2013 1:57,6/1/2013 2:15,306,Cliff St & Fulton St,40.70823502,-74.00530063,304,Broadway & Battery Pl,40.70463334,-74.01361706,17951,Customer,NULL,0
1056,6/1/2013 1:57,6/1/2013 2:15,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,304,Broadway & Battery Pl,40.70463334,-74.01361706,15922,Customer,NULL,0
1659,6/1/2013 1:57,6/1/2013 2:25,116,W 17 St & 8 Ave,40.74177603,-74.00149746,422,W 59 St & 10 Ave,40.770513,-73.988038,20306,Customer,NULL,0
1491,6/1/2013 1:57,6/1/2013 2:22,146,Hudson St & Reade St,40.71625008,-74.0091059,423,W 54 St & 9 Ave,40.76584941,-73.98690506,16043,Subscriber,1983,1
1204,6/1/2013 1:40,6/1/2013 2:00,489,10 Ave & W 28 St,40.75066386,-74.00176802,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15869,Subscriber,1988,1
1231,6/1/2013 1:40,6/1/2013 2:01,489,10 Ave & W 28 St,40.75066386,-74.00176802,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17117,Subscriber,1988,1
354,6/1/2013 2:01,6/1/2013 2:07,401,Allen St & Rivington St,40.72019576,-73.98997825,410,Suffolk St & Stanton St,40.72066442,-73.98517977,19890,Subscriber,1984,1
786,6/1/2013 2:01,6/1/2013 2:15,306,Cliff St & Fulton St,40.70823502,-74.00530063,304,Broadway & Battery Pl,40.70463334,-74.01361706,19415,Customer,NULL,0
504,6/1/2013 2:01,6/1/2013 2:10,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18617,Subscriber,1965,2
1535,6/1/2013 2:03,6/1/2013 2:28,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,496,E 16 St & 5 Ave,40.73726186,-73.99238967,19772,Subscriber,1965,1
1975,6/1/2013 2:03,6/1/2013 2:36,225,W 14 St & The High Line,40.74195138,-74.00803013,251,Mott St & Prince St,40.72317958,-73.99480012,17898,Customer,NULL,0
479,6/1/2013 2:04,6/1/2013 2:12,432,E 7 St & Avenue A,40.72621788,-73.98379855,531,Forsyth St & Broome St,40.71893904,-73.99266288,15470,Subscriber,1988,1
1210,6/1/2013 2:06,6/1/2013 2:26,422,W 59 St & 10 Ave,40.770513,-73.988038,518,E 39 St & 2 Ave,40.74780373,-73.9734419,15783,Customer,NULL,0
880,6/1/2013 2:06,6/1/2013 2:21,459,W 20 St & 11 Ave,40.746745,-74.007756,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16633,Subscriber,1981,1
1129,6/1/2013 2:07,6/1/2013 2:25,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2022,E 60 St & York Ave,40.759107,-73.959223,18701,Customer,NULL,0
1458,6/1/2013 2:07,6/1/2013 2:31,500,Broadway & W 51 St,40.76228826,-73.98336183,417,Barclay St & Church St,40.71291224,-74.01020234,20349,Customer,NULL,0
301,6/1/2013 2:07,6/1/2013 2:12,428,E 3 St & 1 Ave,40.72467721,-73.98783413,393,E 5 St & Avenue C,40.72299208,-73.97995466,18839,Subscriber,1985,1
2890,6/1/2013 2:07,6/1/2013 2:56,485,W 37 St & 5 Ave,40.75038009,-73.98338988,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,18734,Subscriber,1985,1
132,6/1/2013 2:08,6/1/2013 2:10,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,532,S 5 Pl & S 5 St,40.710451,-73.960876,14979,Subscriber,1981,1
29784,6/1/2013 2:07,6/1/2013 10:24,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16139,Subscriber,1994,2
498,6/1/2013 2:11,6/1/2013 2:19,509,9 Ave & W 22 St,40.7454973,-74.00197139,2012,E 27 St & 1 Ave,40.739445,-73.976806,19709,Subscriber,1970,1
1821,6/1/2013 2:11,6/1/2013 2:42,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,18566,Customer,NULL,0
1158,6/1/2013 2:12,6/1/2013 2:31,444,Broadway & W 24 St,40.7423543,-73.98915076,498,Broadway & W 32 St,40.74854862,-73.98808416,15806,Customer,NULL,0
1286,6/1/2013 2:14,6/1/2013 2:35,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,463,9 Ave & W 16 St,40.74206539,-74.00443172,20227,Subscriber,1982,1
725,6/1/2013 2:15,6/1/2013 2:27,377,6 Ave & Canal St,40.72243797,-74.00566443,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17886,Subscriber,1988,1
1448,6/1/2013 2:16,6/1/2013 2:40,534,Water - Whitehall Plaza,40.70255065,-74.0127234,340,Madison St & Clinton St,40.71269042,-73.98776323,17087,Customer,NULL,0
2798,6/1/2013 2:16,6/1/2013 3:03,426,West St & Chambers St,40.71754834,-74.01322069,285,Broadway & E 14 St,40.73454567,-73.99074142,15035,Customer,NULL,0
290,6/1/2013 2:17,6/1/2013 2:21,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,19484,Customer,NULL,0
226,6/1/2013 2:18,6/1/2013 2:21,150,E 2 St & Avenue C,40.7208736,-73.98085795,342,Columbia St & Rivington St,40.71739973,-73.98016555,17969,Subscriber,1968,1
374,6/1/2013 2:18,6/1/2013 2:24,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,19601,Subscriber,1989,1
1314,6/1/2013 2:19,6/1/2013 2:40,534,Water - Whitehall Plaza,40.70255065,-74.0127234,340,Madison St & Clinton St,40.71269042,-73.98776323,19757,Customer,NULL,0
962,6/1/2013 2:23,6/1/2013 2:39,510,W 51 St & 6 Ave,40.7606597,-73.98042047,3020,NYCBS Test,40.6466068,-74.01597,19126,Subscriber,1975,1
253,6/1/2013 2:24,6/1/2013 2:28,495,W 47 St & 10 Ave,40.76269882,-73.99301222,423,W 54 St & 9 Ave,40.76584941,-73.98690506,15387,Subscriber,1973,1
103,6/1/2013 2:23,6/1/2013 2:25,334,W 20 St & 7 Ave,40.74238787,-73.99726235,334,W 20 St & 7 Ave,40.74238787,-73.99726235,19376,Subscriber,1961,1
353,6/1/2013 2:26,6/1/2013 2:32,485,W 37 St & 5 Ave,40.75038009,-73.98338988,440,E 45 St & 3 Ave,40.75255434,-73.97282625,16906,Subscriber,1987,1
59406,6/1/2013 2:26,6/1/2013 18:56,401,Allen St & Rivington St,40.72019576,-73.98997825,405,Washington St & Gansevoort St,40.739323,-74.008119,17120,Subscriber,1979,1
673,6/1/2013 2:26,6/1/2013 2:38,168,W 18 St & 6 Ave,40.73971301,-73.99456405,276,Duane St & Greenwich St,40.71748752,-74.0104554,15105,Subscriber,1976,2
921,6/1/2013 2:26,6/1/2013 2:42,368,Carmine St & 6 Ave,40.73038599,-74.00214988,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,18353,Customer,NULL,0
1751,6/1/2013 2:27,6/1/2013 2:56,285,Broadway & E 14 St,40.73454567,-73.99074142,377,6 Ave & Canal St,40.72243797,-74.00566443,17495,Customer,NULL,0
1314,6/1/2013 2:27,6/1/2013 2:49,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,459,W 20 St & 11 Ave,40.746745,-74.007756,17371,Customer,NULL,0
618,6/1/2013 2:27,6/1/2013 2:37,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,453,W 22 St & 8 Ave,40.74475148,-73.99915362,16818,Subscriber,1985,1
230,6/1/2013 2:27,6/1/2013 2:31,295,Pike St & E Broadway,40.71406667,-73.99293911,361,Allen St & Hester St,40.71605866,-73.99190759,16650,Customer,NULL,0
841,6/1/2013 2:28,6/1/2013 2:42,509,9 Ave & W 22 St,40.7454973,-74.00197139,NULL,NULL,NULL,NULL,18792,Customer,NULL,0
1021,6/1/2013 2:27,6/1/2013 2:44,311,Norfolk St & Broome St,40.7172274,-73.98802084,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,16413,Subscriber,1981,1
128,6/1/2013 2:28,6/1/2013 2:31,486,Broadway & W 29 St,40.7462009,-73.98855723,486,Broadway & W 29 St,40.7462009,-73.98855723,16361,Subscriber,1984,1
150,6/1/2013 2:30,6/1/2013 2:32,347,Greenwich St & W Houston St,40.728846,-74.008591,127,Barrow St & Hudson St,40.73172428,-74.00674436,20069,Subscriber,1969,1
500,6/1/2013 2:30,6/1/2013 2:38,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,280,E 10 St & 5 Ave,40.73331967,-73.99510132,17445,Subscriber,1961,1
540,6/1/2013 2:32,6/1/2013 2:41,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,17727,Subscriber,1981,1
1077,6/1/2013 2:36,6/1/2013 2:54,505,6 Ave & W 33 St,40.74901271,-73.98848395,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,18297,Customer,NULL,0
246,6/1/2013 2:37,6/1/2013 2:41,401,Allen St & Rivington St,40.72019576,-73.98997825,401,Allen St & Rivington St,40.72019576,-73.98997825,15778,Subscriber,1984,1
1475,6/1/2013 2:37,6/1/2013 3:02,498,Broadway & W 32 St,40.74854862,-73.98808416,2008,Little West St & 1 Pl,40.70569254,-74.01677685,18812,Subscriber,1988,1
1003,6/1/2013 2:37,6/1/2013 2:54,505,6 Ave & W 33 St,40.74901271,-73.98848395,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16597,Customer,NULL,0
483,6/1/2013 2:38,6/1/2013 2:46,493,W 45 St & 6 Ave (1),40.7568001,-73.98291153,518,E 39 St & 2 Ave,40.74780373,-73.9734419,19215,Subscriber,1981,1
451,6/1/2013 2:39,6/1/2013 2:47,280,E 10 St & 5 Ave,40.73331967,-73.99510132,237,E 11 St & 2 Ave,40.73047309,-73.98672378,20341,Subscriber,1961,1
